Date,Open AAPL,Close AAPL,Volume AAPL,Open MSFT,Close MSFT,Volume MSFT,Open GOOG,Close GOOG,Volume GOOG,Open AMZN,Close AMZN,Volume AMZN,Open NVDA,Close NVDA,Volume NVDA,Open BRKB,Close BRKB,Volume BRKB,Open TSLA,Close TSLA,Volume TSLA,Open META,Close META,Volume META,Open JNJ,Close JNJ,Volume JNJ,Open V,Close V,Volume V,Daily Volume
2022-08-31,160.309998,157.220001,87991100,265.390015,261.470001,24791800,98.464996,97.599998,8567800,129.449997,126.769997,53648700,160.259995,158.270004,30374100,287.25,280.799988,4999600,179.960007,182.919998,92905200,110.779999,108.779999,23309400,176.75,177.330002,6183100,212.259995,211.259995,10229400,343000200
2022-09-01,156.639999,157.960007,74229900,258.869995,260.399994,23263400,97.199997,96.25,19974500,126,127.82,56636100,158.270004,156.389999,29838400,279.950012,282.429993,3765000,184.990005,180.830002,83357100,109.540001,109.459999,23899200,177.009995,176.089996,6700500,209.35,209.059998,8986900,330651000
2022-09-02,159.75,155.809998,76957800,261.700012,256.059998,22855400,96,95.440002,20220000,129.5,127.510002,57429800,156.970001,169.229996,56529800,284.839996,277.670013,3793600,182.429993,194.699997,109186400,109.510002,118.099998,43348600,176.369995,178,13288000,208.220001,217,13918100,417527500
2022-09-06,156.470001,154.529999,73714800,256.200012,253.25,21328200,95.120003,101.449997,39888100,127.919998,126.110001,43888600,169.990005,171.350006,47097700,278.01001,276.589996,4362900,197.080002,194.699997,80046200,119.199997,120.440002,36551400,179,178.740005,6282600,217,217,11261500,364422000
2022-09-07,154.820007,155.960007,87449600,254.699997,258.089996,24126700,101.400002,101.279999,21771500,126.120003,129.479996,47900300,166.589996,168.759995,37138900,275.73999,281.040009,3509900,191.779999,194.860001,73645900,117.830002,123.489998,39950500,177.5,178.880005,5823900,215.729996,217.660004,5132800,346450000
2022-09-08,154.639999,154.460007,84923800,257.51001,258.519989,20319900,99.370003,100.830002,18821500,127.720001,129.820007,43988500,166.789993,166.100006,35225500,278.579987,283.339996,3542300,189.440002,182.449997,93122700,121.75,122.43,35474900,178.360001,178.779999,5120600,215.64,213.67,9006300,349546000
2022-09-09,155.470001,157.369995,68028800,260.5,264.459991,22084700,99.815002,99.870003,19955500,130.910004,133.270004,49387600,165.300003,159.869995,35269400,284.540009,285.769989,3125100,181.220001,179.820007,92150800,119.910004,114.120003,43689200,179.919998,176.100006,7943500,212,209.080002,5986000,347620600
2022-09-12,159.589996,163.429993,104956000,265.779999,266.649994,18747700,99.669998,97.309998,20877600,134.100006,136.449997,53826900,157.720001,161.199997,37238800,286.700012,288.51001,3407900,175.029999,174.039993,84213300,113.760002,113.93,29461100,176.570007,177.169998,5702600,208.800003,207.809998,7923800,366355700
2022-09-13,159.899994,153.839996,122656600,258.839996,251.990005,33353300,96.769997,95.150002,26647900,131.009995,126.82,72694000,162.729996,171.690002,51545600,283.98999,278.290009,4582700,172.199997,173.440002,97624500,116.389999,115.330002,30619400,176.820007,177.199997,4798500,209.509995,209.1,4896500,449419000
2022-09-14,154.789993,155.309998,87965400,253.529999,252.220001,23913000,95.690002,93.949997,25593200,127.360001,128.550003,45316800,171.600006,170.009995,46533800,279,278.420013,3718400,173.839996,179.050003,104872300,115.300003,115.900002,26033400,177.119995,175.740005,4561000,207.910004,208.699997,4928400,373435700
2022-09-15,154.649994,152.369995,90481100,249.770004,245.380005,31530900,93.900002,93.07,21885300,127.379997,126.279999,52887200,170.369995,175.350006,45732800,278.690002,276.700012,3274500,176.100006,167.820007,109794500,115.18,114.709999,24747100,175.949997,177.839996,4882400,210,214.589996,5941700,391157500
2022-09-16,151.210007,150.699997,162278800,244.259995,244.740005,39791800,93.089996,93.559998,27380900,122.779999,123.529999,115667800,185.309998,180.720001,65658900,275.350006,274.809998,7288900,174.869995,160.949997,175862700,122.129997,120.150002,44701100,179.100006,179.210007,9177500,219.53,213.03,14585000,662393400
2022-09-19,149.309998,154.479996,81474200,242.470001,244.520004,26826900,98.07,95.849998,34788500,122.160004,124.660004,47279700,179.869995,176.740005,49688800,272.790009,278.950012,3291500,159.25,156.800003,140682300,119.389999,121.589996,36922000,178.580002,179.759995,9533600,212.85,213.32,7001700,437489200
2022-09-20,153.399994,156.899994,107689800,242.070007,242.449997,26660300,95.540001,95.309998,26452900,123.349998,122.190002,47698400,171.460007,169.520004,47854200,277.170013,277.130005,3275600,153.440002,157.669998,122334500,118.330002,116.150002,34531000,179.199997,177.490005,7602400,209.6,207.910004,10831800,434930900
2022-09-21,157.339996,153.720001,101696800,244.270004,238.949997,28625600,93.540001,91.199997,28298800,122.489998,118.540001,58498900,168.639999,165.710007,47823200,278.899994,270.73999,3941800,159.639999,150.229996,139032200,120.230003,119.43,67064000,177,175.669998,18841800,207.49,206.889999,12472900,506296000
2022-09-22,152.380005,152.740005,86652500,237.869995,240.979996,31061200,91.199997,90.860001,48485500,117.080002,117.309998,55229200,165.720001,162.539993,35403900,271.029999,268.51001,4120900,154,149.869995,139390600,116.830002,114.480003,29769900,175.350006,175.479996,5736000,206.63,204.82,4893600,440743300
2022-09-23,151.190002,150.429993,96029900,239.539993,237.919998,34176000,90.879997,89.150002,23020500,116,113.779999,65126700,160.639999,160.850006,40326000,266.01001,267.769989,5175100,146.050003,137.800003,159563300,113.260002,117.089996,28742500,176,175.669998,6174700,203.88,205.360001,5024900,463359600
2022-09-26,149.660004,150.770004,93339400,237.050003,237.449997,27694200,88.730003,89.629997,21976800,113.300003,115.150002,62723300,161.139999,165.009995,32502500,265.820007,264.320007,4929300,139.339996,137.570007,145417400,116.699997,119.760002,20392800,176.270004,177.679993,5472000,206.57,206.809998,4086900,418534600
2022-09-27,152.740005,151.759995,84442700,239.979996,236.410004,27018700,89.730003,90.25,20336400,117.199997,114.410004,60094700,160.940002,153.389999,56504500,266.98999,265.470001,5767700,136,125.349998,210090300,117.199997,117.120003,23618100,176.770004,177.029999,5709100,205.75,205.059998,5690300,499272500
2022-09-28,147.639999,149.839996,146691400,236.809998,241.070007,29029700,88.93,88.260002,23656100,114.379997,118.010002,55763800,151.960007,152.059998,34932600,265.649994,271.779999,5941800,126.370003,123.150002,166989700,116.029999,118.040001,17796600,176.669998,177.479996,3683400,204.13,205.830002,3246000,487731100
2022-09-29,146.100006,142.479996,128138200,238.889999,237.5,27484200,87.620003,89.809998,17815000,115.599998,114.800003,58969700,150.740005,141.210007,46490200,269.890015,269.579987,5210700,117.5,109.099998,208643400,117.93,116.879997,21392300,178.110001,177.429993,3067300,205.919998,206.28,2904900,520115900
2022-09-30,141.279999,138.199997,124925300,238.289993,232.899994,35694800,89.309998,87.93,15470900,114.080002,113,59479600,139.270004,140.360001,35106600,269.209991,267.019989,6057500,110.349998,112.709999,221070500,116.25,115.620003,19612500,177.759995,176.660004,2645400,206.67,204.99,3139200,523202300
2022-10-03,138.210007,142.449997,114311700,235.410004,240.740005,28880400,87.5,86.459999,17879600,113.580002,115.879997,50941900,144.020004,146.029999,35492300,269.519989,272.799988,4901000,120.389999,121.82,221923300,116.400002,120.260002,22366200,177.550003,177.559998,2828800,205.949997,208.059998,3675500,503200700
2022-10-04,145.029999,146.100006,87830100,245.089996,248.880005,34888400,87.029999,88.949997,18280700,119.889999,121.089996,62812600,143.339996,146.139999,31049000,277.420013,280.48999,4633700,119.949997,123.18,157777300,118.160004,120.339996,19583800,177.490005,176.649994,4216600,206.309998,207.759995,4159400,425231600
2022-10-05,144.070007,146.399994,79471000,245.990005,249.199997,20347100,87.364998,88.730003,19190300,118.580002,120.949997,48217500,148.509995,143.149994,40127700,276.869995,279.359985,3350400,118.470001,108.099998,231402800,122.82,124.739998,35528500,176.160004,178.190002,6344900,209.279999,207.389999,4202800,488183000
2022-10-06,145.809998,145.429993,68402200,247.929993,246.789993,20239900,89.830002,89.699997,20738500,120.769997,120.300003,42253800,145.669998,147.490005,43132400,278.200012,276.309998,3394000,109.110001,113.639999,180389000,127.379997,127.370003,32397100,178.889999,180.130005,9788800,209.619995,212.610001,6606200,427341900
2022-10-07,142.539993,140.089996,85925600,240.899994,234.240005,37769600,91.010002,88.709999,27046500,118,114.559998,54678000,144.910004,142.649994,38916800,274.440002,269.040009,4270200,110.510002,110.339996,157986300,126.129997,126.940002,25447100,179.020004,178.800003,6255300,213.800003,211.110001,5246000,443541400
2022-10-10,140.419998,140.419998,74899000,233.050003,229.25,29743600,88.07,86.769997,23136100,115.099998,113.669998,42339700,144.740005,148.589996,40504400,269.890015,266.929993,3106500,103,113.059998,220911100,128.970001,130.020004,27584500,180.130005,180.25,5706000,214,217.75,6829700,474760600
2022-10-11,139.899994,138.979996,77033700,227.619995,225.410004,30474000,87.360001,88.160004,26612600,112.709999,112.209999,56432200,152.839996,156.279999,50423100,266.100006,267.309998,3442000,118.959999,119.769997,190284000,131.160004,129.470001,26649100,179.300003,175.580002,7925300,219.07,218.6,6294500,475570500
2022-10-12,139.130005,138.339996,70433700,225.399994,225.75,21903900,89.195,88.800003,22996700,112.489998,112.900002,45728700,155.070007,159.089996,38410100,267.309998,264,3342400,121.07,118.849998,167642500,127.269997,132.990005,28684400,175.699997,175.160004,5047500,218.99,221.089996,10857000,415046900
2022-10-13,134.990005,142.990005,113224000,219.850006,234.240005,42551800,86.720001,89.239998,22855600,107.879997,112.529999,86868100,158.399994,160.009995,35328500,260.579987,275.779999,5483400,122.089996,123.220001,183810800,130.960007,132.889999,25423000,175.570007,174.880005,6494800,221.28,222.1,5408200,527448200
2022-10-14,144.309998,138.380005,88598000,235.539993,228.559998,30198600,90.059998,92.260002,25998800,114.099998,106.900002,67737300,161,165.110001,55140900,277.589996,272.670013,4292300,122.559998,123.559998,169400900,133.440002,136.710007,30757700,174.259995,174,4269400,222.1,223.619995,4264400,480658300
2022-10-17,141.070007,142.410004,85250900,235.820007,237.529999,28142300,92.400002,91.910004,22754200,110.110001,113.790001,62782000,162.779999,168.990005,44728700,276.480011,277.019989,4452100,116.550003,122.400002,180714100,134.970001,136.979996,22423800,173.190002,173.429993,6088000,221.910004,223.059998,4283200,461619300
2022-10-18,145.490005,143.75,99136600,243.240005,238.5,26329600,91.528,92.800003,18630700,119.059998,116.360001,65607400,168.990005,177.020004,51110200,282.73999,281.670013,4292700,125.699997,131.490005,186477000,136.179993,135.360001,21147600,174,172.360001,6053300,222.38,223,6101100,484886200
2022-10-19,141.690002,143.860001,61758300,237.039993,236.479996,19985700,92.779999,92.160004,22935800,114.709999,115.07,47198100,176.669998,173.770004,43962400,280.329987,278.339996,3213700,136.559998,128.779999,195680300,135.809998,133.020004,20215500,171.649994,169.759995,7047800,224.080002,219.46,6558000,428555600
2022-10-20,143.020004,143.389999,64522000,235.770004,236.149994,21811000,92.940002,91.779999,19641600,113.830002,115.25,48795100,170.360001,167.649994,45293200,278.070007,273.529999,3916600,127.260002,127.169998,170291900,132.490005,136.149994,28625200,169.029999,169.529999,6939500,218.1,220.410004,4853100,414689200
2022-10-21,142.869995,147.270004,86548600,234.740005,242.119995,26299700,91.389999,93.910004,28707700,114.790001,119.32,55660500,170.110001,178.389999,56496700,273.76001,282.51001,4995400,128.679993,133.419998,138858100,135.889999,139.369995,28688600,170.100006,168.740005,8620600,221.139999,224.309998,5211000,440086900
2022-10-24,147.190002,149.449997,75981900,243.759995,247.25,24911200,95.949997,99.279999,53704800,119.980003,119.82,49531500,180.639999,191.929993,65516300,284.100006,287.480011,3860000,135.869995,143.75,203119200,139.289993,143.270004,27470100,169.100006,168.309998,8425400,224.6,224.17,5501500,518021900
2022-10-25,150.089996,152.339996,74732300,247.259995,250.660004,34775500,99.129997,101.209999,31791800,119.650002,120.599998,50934600,188.270004,192.649994,49620400,288.769989,289.23999,3171000,143,143.889999,158699100,141.690002,143.139999,21970200,169.020004,168.309998,10541800,222.020004,223.889999,5274900,441511600
2022-10-26,150.960007,149.350006,88194300,231.169998,231.320007,82543200,99.550003,99.209999,27391400,116,115.660004,68802300,189.130005,193.229996,44953700,289.75,288.519989,3294100,141.910004,144.429993,192734300,141.220001,141.5,26622000,167.169998,169.509995,7099800,221.619995,224.89,4729600,546364700
2022-10-27,148.070007,144.800003,109180200,231.039993,226.75,40424600,97.199997,96.730003,31000900,113.919998,110.959999,129605400,197.009995,198.020004,48953500,290.309998,289.880005,4273800,159.970001,160.270004,234815100,144.399994,147.300003,25482100,169.550003,168.889999,6946100,226,224.71,7043400,637725100
2022-10-28,148.199997,155.740005,164762400,226.240005,235.869995,40647700,98.279999,99.160004,24542100,97.910004,103.410004,223133400,194.619995,203.649994,54214200,292.769989,299.630005,4627600,162.429993,177.899994,306590600,148.240005,151.740005,35771900,168.539993,168.229996,6058100,228,231.440002,11382600,871730600
2022-10-31,153.160004,153.339996,97943200,233.759995,232.130005,28357300,99.050003,100.709999,29020400,103.559998,102.440002,99251400,199.5,191.619995,48861100,297.980011,295.089996,4626400,178.050003,166.660004,230878800,149.410004,147.059998,28040100,167.929993,162,23259100,230.199997,229.1,5677400,595915200
2022-11-01,155.080002,150.649994,80379300,234.600006,228.169998,30592300,98.745003,97.949997,24365100,103.989998,96.790001,153370000,191.699997,195.369995,49801700,298.450012,294.130005,3837000,164.570007,173.220001,196813500,147.949997,148.970001,29842100,161.699997,163.419998,11612500,228.809998,230.21,11294200,591907700
2022-11-02,148.949997,145.029999,93604600,229.460007,220.100006,38407000,97.860001,99.870003,22306800,97.32,92.120003,135761800,196.910004,209.429993,66047700,293.040009,289.459991,4269000,173.889999,181.410004,213806300,148.029999,153.119995,55661000,162.990005,164.919998,9865300,229.369995,230.89,5792700,645522200
2022-11-03,142.059998,138.880005,97918500,220.089996,214.25,36633900,99.739998,101.43,26392600,92.470001,89.300003,136683300,210,217.089996,56427600,286.019989,283.850006,3122900,187.330002,188.270004,217448300,183.380005,188.770004,150475700,163,165.539993,10099000,233.96,229.559998,7190000,742391800
2022-11-04,142.089996,138.380005,140814800,217.550003,221.389999,36789100,106.790001,108.800003,46622600,91.489998,90.980003,129101300,210,211,42936600,286.769989,287.470001,3925300,183.949997,189.979996,232662000,183.470001,186.529999,76809700,166.029999,164.610001,6868500,228.690002,230.13,5243600,721773500
2022-11-07,137.110001,138.919998,83374600,221.990005,227.869995,33498000,103.510002,105.220001,36823400,91.949997,90.529999,77495700,208.059998,210.889999,45219700,290.920013,290.190002,3522000,193.009995,194.759995,186188100,186.529999,186.059998,42483800,164.550003,163.360001,7021000,228.699997,229.440002,3402400,519028700
2022-11-08,140.410004,139.5,89908500,228.699997,228.869995,28192500,102.684998,103.470001,25573000,90.790001,89.980003,88703400,213.820007,221.729996,66415000,291.109985,292.609985,3562200,196.429993,196.809998,186010300,185.580002,191.619995,47080700,161.600006,163.399994,7310800,228.020004,231.32,4042600,546799000
2022-11-09,138.5,134.869995,74917800,227.369995,224.509995,27852900,103.629997,108.040001,33738800,89.470001,86.139999,90796200,223.869995,222.050003,55965100,291.980011,288.649994,2759300,196.100006,201.289993,180673600,190,183.429993,36139100,163.300003,163.610001,6054700,230.339996,230.199997,4978600,513876100
2022-11-10,141.240005,146.869995,118854000,235.429993,242.979996,46268000,102.690002,100,73546000,92.940002,96.629997,173414900,226.059998,223.369995,52387600,297.109985,303.200012,5693100,207.779999,207.320007,215431400,186.130005,177.919998,37118800,163.630005,161.399994,7949500,232.410004,229.35,5238400,735901700
2022-11-11,145.820007,149.699997,93979700,242.990005,247.110001,34620200,100.540001,95.459999,97798600,97.879997,100.790001,111590500,216.899994,212.649994,55073700,305.559998,309.720001,6570200,202.229996,196.889999,204754100,176.350006,174.149994,33433600,161.770004,162.149994,7028000,228.96,227.199997,4509700,649358300
2022-11-14,148.970001,148.279999,73374100,241.990005,241.550003,31123300,95.739998,94.860001,49325300,98.769997,98.489998,99533100,215.380005,217.880005,47491900,310,308.910004,4637600,194.419998,194.639999,172475500,178.220001,179.429993,31463200,161.330002,162.75,6414700,226.88,228.88,4946700,520785400
2022-11-15,152.220001,150.039993,89868300,245.660004,241.970001,31390100,95.010002,95,43116600,103.209999,98.940002,111336300,215.779999,229.710007,67547400,313.670013,309.980011,4372400,191.940002,209.25,216455700,177.160004,179.479996,24034600,162.740005,162.039993,6316000,228.669998,229.389999,4829400,599266800
2022-11-16,149.130005,148.789993,64218300,242.789993,241.729996,24093300,94.660004,94.949997,42513100,96.849998,97.120003,87958800,225.490005,227.639999,42057500,310.929993,308.76001,2970600,211.759995,214.240005,181006400,176.419998,177.160004,25308900,161.949997,159.369995,12621800,227.589996,228.919998,4407300,487156000
2022-11-17,146.429993,150.720001,80389400,237.779999,241.679993,23123500,94.739998,97.099998,36964500,95.370003,94.849998,82617900,221.330002,220.020004,41202600,305.700012,307.440002,3062200,210.779999,202.039993,229586500,172.75,172.440002,25827500,159.070007,158.240005,11177000,226.07,225.830002,3865900,537817000
2022-11-18,152.309998,151.289993,74829600,243.509995,241.220001,27613500,95.540001,95.779999,35642100,95.949997,94.139999,72428200,216.309998,213.880005,46588800,310.549988,310.76001,3395500,199.990005,208.309998,213738500,170.220001,172.880005,24171300,157.020004,160.389999,12401900,224.17,223.559998,4520200,515329600
2022-11-21,150.160004,148.009995,58724100,241.429993,242.050003,26394700,95.07,94.589996,31095100,93.970001,92.459999,84330300,210,206.550003,41001500,310.809998,311.200012,2862000,204.990005,197.369995,180018600,174.309998,172.080002,34592600,159.649994,158,9423900,220.160004,220.619995,7276100,475718900
2022-11-22,148.130005,150.179993,51804100,243.589996,245.029999,19665700,93.239998,92.050003,28367200,92.620003,93.199997,62192000,207.070007,207.539993,51318400,313,315.76001,3172000,197.929993,200.860001,191828500,171.070007,171.119995,22433200,158.5,157.779999,9820200,220.410004,220.020004,4621800,445223100
2022-11-23,149.449997,151.070007,58301400,245.110001,247.580002,19508500,91.933998,91.800003,29891100,93.239998,94.129997,59414700,234.399994,236.639999,111799500,315.390015,316.179993,2684900,203.910004,202.070007,146360000,172,172.039993,20017800,157.710007,157.729996,9385100,221.559998,221.13,5533800,462896800
2022-11-25,148.309998,148.110001,35195900,247.309998,247.490005,9200800,92.129997,91.07,32423700,93.790001,93.410004,35088600,232.25,232.860001,58971600,317.519989,317.429993,1844900,196.330002,196.880005,142228100,168.639999,170.389999,19791300,156.649994,155.970001,8689700,218.479996,219.550003,4414400,347849000
2022-11-28,145.139999,144.220001,69246000,246.080002,241.759995,24778200,89.629997,89.349998,31295600,93.93,93.949997,74943100,236.699997,235.009995,45299400,316.25,313.269989,4230700,202.029999,207.630005,161028300,171.880005,169.539993,19277000,156.449997,155.630005,7267100,220.729996,220.35,4255300,441620700
2022-11-29,144.289993,141.169998,83763800,241.399994,240.330002,17956300,90.089996,90.099998,22724300,94.040001,92.419998,65567300,233.720001,232.160004,45596300,311.890015,315.130005,3740100,210.589996,205.710007,153144900,171.899994,174.940002,46051100,154.979996,153.259995,9062300,220,219.940002,5385400,452991800
2022-11-30,141.399994,148.029999,111380900,240.570007,255.139999,47594200,89.540001,90.300003,30546900,92.470001,96.540001,102805800,231.919998,226.979996,46002600,315.130005,318.600006,7919700,206.210007,202.770004,156852800,174.589996,173.419998,30998400,153.009995,152.570007,6767000,219.46,218.360001,4792700,545661000
2022-12-01,148.210007,148.309998,71250400,253.869995,254.690002,26041500,90.160004,90.510002,26323900,96.989998,95.5,68488000,224.880005,233.139999,38941500,319,315.839996,4351600,186.740005,190.899994,181500700,172.380005,174.529999,17352000,151.75,152.449997,8762500,217.889999,219.059998,5539300,448551400
2022-12-02,145.960007,147.809998,65447400,249.820007,255.020004,21528500,89.860001,92.309998,23328600,94.480003,94.129997,72496400,233.199997,238.899994,41168400,313.48999,316.149994,3025700,194.800003,197.789993,153800400,178.919998,185.25,45821600,153.369995,154.020004,5744500,220.199997,223.770004,6055100,438416600
2022-12-05,147.770004,146.630005,68826400,252.009995,250.199997,23435300,92.739998,94.019997,30220900,93.050003,91.010002,71535500,238.910004,235.539993,43742900,315.220001,310.570007,3835800,198.539993,193.809998,128100100,188,184.899994,33209400,154.660004,155.559998,8148200,223.92,226.75,5737600,416792100
2022-12-06,147.070007,142.910004,64727200,250.820007,245.119995,22463700,94.360001,95.580002,28288200,90.5,88.25,75503600,236,232.880005,51515400,309.950012,307.779999,3877400,191.380005,187.710007,148125800,189,184.509995,36701500,156.089996,154.089996,7457700,226.75,223.169998,4386800,443047300
2022-12-07,142.190002,140.940002,69721100,244.830002,244.369995,20481500,95.419998,94.169998,24101500,88.339996,88.459999,68086900,234.869995,241.809998,51357300,307.070007,305.820007,4130800,185.039993,182,151897800,182.869995,184.970001,19432400,153.979996,152.960007,6230500,221.96,222.190002,4194900,419634700
2022-12-08,142.360001,142.649994,62128300,244.839996,247.399994,22611800,94.404999,94.650002,25395200,89.239998,90.349998,73305900,241.75,234.360001,50125700,306,305.98999,2351700,180.25,172.919998,170023800,186.350006,181.690002,26582800,153.460007,151.240005,7439400,221.39,220.009995,5066700,445031300
2022-12-09,142.339996,142.160004,76097000,244.699997,245.419998,20609700,94.489998,92.660004,24438900,88.900002,89.089996,67398500,234.089996,229.649994,47453200,305.320007,306.390015,3326000,175.130005,173.440002,191007900,181.009995,179.509995,25547400,151.860001,151.610001,8502100,219.02,216.139999,6638900,471019600
2022-12-12,142.699997,144.490005,70462700,247.449997,252.509995,30665100,92.5,91.010002,32831700,89.209999,90.550003,61999800,227.520004,229.660004,42189000,307.549988,311.450012,4366700,167.460007,174.479996,167790300,177.960007,180.899994,24728000,152.089996,153.059998,10799600,214.63,214.470001,6810800,452643700
2022-12-13,149.5,145.470001,93886200,261.690002,256.920013,42196900,90.565002,91.660004,31508600,95.230003,92.489998,100212000,234.960007,240.630005,47491000,318.399994,312.329987,5042800,177.309998,183.259995,143717900,187.580002,194.020004,41642600,153.279999,153.919998,8421200,218,218.660004,7985600,522104800
2022-12-14,145.350006,143.210007,82291200,257.130005,257.220001,35410900,93.07,94.25,32303900,92.5,91.580002,70298000,237.610001,242.279999,52448600,312.73999,309.290009,4056900,180.800003,180.449997,145995600,192.949997,197.75,42123600,152.839996,154.350006,7757700,214.41,216.369995,8372200,481058600
2022-12-15,141.110001,136.5,98931900,253.720001,249.009995,35560400,93.540001,96.550003,38367300,89.889999,88.449997,84802900,240.270004,255.410004,58325300,306.429993,301.910004,5103900,180.369995,184.130005,121136800,198.259995,204.929993,50447100,153.449997,154.029999,7605500,215.16,217.449997,13674600,513955700
2022-12-16,136.690002,134.509995,160156900,248.550003,244.690002,86102000,96.57,101.07,54499500,88.269997,87.860001,146144100,259.820007,257.25,84694400,299.049988,300,8305700,184.520004,180.130005,132936600,200.559998,195.610001,50074800,154.479996,152.380005,20539900,214.86,217.389999,18797500,762251400
2022-12-19,135.110001,132.369995,79592600,244.860001,240.449997,29696400,100.839996,102.459999,76109100,87.510002,84.919998,83531500,256.149994,259,43274700,300.51001,300.029999,3842200,178.080002,183.25,129684400,198.479996,197.809998,25186300,152.470001,153.889999,7129000,217,218.14,9817400,487863600
2022-12-20,131.389999,132.300003,77432800,239.399994,241.800003,25150800,101.059998,101.93,26033900,85.330002,85.190002,74348300,261.799988,261.98999,54740800,300.089996,302,3090700,188.279999,197.580002,153391400,203.199997,202.160004,31827000,154,153.889999,8376800,221.33,221.949997,8971400,463363900
2022-12-21,132.979996,135.449997,85928000,241.690002,244.429993,23690600,101.980003,105.839996,33122800,86.18,86.769997,59267200,264.25,264.679993,79729500,304.380005,307.820007,3264600,199.300003,191.149994,150376400,202.5,199.809998,28477800,153.850006,151.050003,7943500,222.5,220.03,6700600,478501000
2022-12-22,134.350006,132.229996,77852100,241.259995,238.190002,28651700,105.139999,104.220001,32336900,85.519997,83.790001,81431300,271.149994,271.910004,56488900,306.100006,302.690002,3560100,195.259995,192.220001,144193900,202.839996,204.279999,27389700,151.179993,151.130005,9051500,220.44,222.589996,6427700,467383800
2022-12-23,130.919998,131.860001,63814900,236.110001,238.729996,21207000,105.889999,106.260002,31385800,83.25,85.25,57433700,270.309998,267.790009,45492000,302.880005,306.48999,2460400,191.649994,190.410004,116312400,205.179993,206.009995,27716400,151.479996,152.649994,5696200,220.66,221.03,4791500,376310300
2022-12-27,131.380005,130.029999,69007800,238.699997,236.960007,16688600,105.739998,106.059998,25236200,84.970001,83.040001,57284000,268.369995,265.309998,36102600,306.450012,305.549988,2730900,194.419998,191.809998,120851600,204.809998,202.839996,18527200,154.199997,153.300003,6772300,222.58,221.809998,7210900,360412100
2022-12-28,129.669998,126.040001,85438400,236.889999,234.529999,17457100,105.32,103.059998,25393400,82.800003,81.82,58228600,264.470001,264.100006,35610400,304.769989,303.429993,2628200,192,189.190002,98654600,200.149994,200.679993,19127300,152.389999,151.820007,6115300,222.82,220.330002,6418400,355071700
2022-12-29,127.989998,129.610001,75703700,235.649994,241.009995,19770700,103,101.360001,24913500,82.870003,84.18,54995900,268.25,269.839996,39369400,305.940002,309.059998,2846200,193.130005,193.880005,123660000,203.559998,205.350006,18851100,152.240005,153.309998,6012000,222.28,223.300003,4483000,370605500
2022-12-30,128.410004,129.929993,77034200,238.210007,239.820007,21938500,102.720001,101.900002,26129700,83.120003,84,62401200,272.290009,273.829987,36381900,306.950012,308.899994,3298300,195.580002,195.279999,110012000,203.380005,207.839996,22577200,153.580002,153.429993,4555700,223.91,222.360001,5383600,369712300
